entry_date,exit_date,direction,holding_days,gross_return,pnl
2020-09-01,2020-09-08,1,4,-0.01929511736909728,-0.019595117369097283
2020-10-01,2020-10-07,1,4,0.00011953909813255947,-0.0001804609018674405
2020-11-02,2020-11-06,1,4,0.072579362158816,0.072279362158816
2020-12-01,2020-12-07,1,4,0.021515577885060644,0.021215577885060642
2021-01-04,2021-01-08,1,4,0.01396185056750654,0.01366185056750654
2021-02-01,2021-02-05,1,4,0.04355932144835384,0.04325932144835384
2021-03-01,2021-03-05,1,4,-0.009622571194736751,-0.00992257119473675
2021-04-01,2021-04-08,1,4,0.025887456458718594,0.025587456458718592
2021-05-03,2021-05-07,1,4,0.0042415986264270344,0.0039415986264270345
2021-06-01,2021-06-07,1,4,0.00609480040014887,0.00579480040014887
2021-07-01,2021-07-08,1,4,0.01495092795452524,0.01465092795452524
2021-08-02,2021-08-06,1,4,0.007411322808490883,0.007111322808490883
2021-09-01,2021-09-08,1,4,-0.0002215635578722841,-0.000521563557872284
2021-10-01,2021-10-07,1,4,0.013422061792093487,0.013122061792093487
2021-11-01,2021-11-05,1,4,0.016679234063410986,0.016379234063410984
2021-12-01,2021-12-07,1,4,0.007090354361654505,0.006790354361654505
2022-01-03,2022-01-07,1,4,-0.014780024231512923,-0.015080024231512923
2022-02-01,2022-02-07,1,4,-0.002689363875778672,-0.002989363875778672
2022-03-01,2022-03-07,1,4,-0.010214439284237264,-0.010514439284237264
2022-04-01,2022-04-07,1,4,-0.01133671916795398,-0.011636719167953979
2022-05-02,2022-05-06,1,4,0.004392924042022406,0.004092924042022406
2022-06-01,2022-06-07,1,4,-0.002760793837765174,-0.003060793837765174
2022-07-01,2022-07-08,1,4,0.031119816814773937,0.030819816814773936
2022-08-01,2022-08-05,1,4,0.005291285719217997,0.0049912857192179975
2022-09-01,2022-09-08,1,4,0.006579056425251251,0.006279056425251251
2022-10-03,2022-10-07,1,4,0.04485122473406267,0.044551224734062665
2022-11-01,2022-11-07,1,4,-0.0255302408197845,-0.0258302408197845
2022-12-01,2022-12-07,1,4,-0.0339729003123338,-0.0342729003123338
2023-01-03,2023-01-09,1,4,0.014773762019741898,0.014473762019741898
2023-02-01,2023-02-07,1,4,0.008241378278730283,0.007941378278730283
2023-03-01,2023-03-07,1,4,0.020718772315875267,0.020418772315875265
2023-04-03,2023-04-10,1,4,-0.00048833280438354,-0.0007883328043835399
2023-05-01,2023-05-05,1,4,-0.02596585478734814,-0.026265854787348143
2023-06-01,2023-06-07,1,4,0.024362860407234344,0.024062860407234342
2023-07-03,2023-07-10,1,4,-0.010670501361387918,-0.010970501361387918
2023-08-01,2023-08-07,1,4,-0.02398488457690995,-0.02428488457690995
2023-09-01,2023-09-08,1,4,-0.012212663989675576,-0.012512663989675576
2023-10-02,2023-10-06,1,4,-0.006971041332856531,-0.007271041332856531
2023-11-01,2023-11-07,1,4,0.04182204411931667,0.04152204411931667
2023-12-01,2023-12-07,1,4,-0.0035933360927151714,-0.0038933360927151713
2024-01-02,2024-01-08,1,4,-0.015547684297609998,-0.01584768429761
